204781,7496,17
204791,9006,17
204794,8418,17
204796,8072,17
204801,11797,17
204811,12848,17
204821,8962,17
204822,8106,17
204823,9282,17
204826,11684,17
204835,9118,17
204835,9992,17
204835,9351,17
204839,10371,17
204842,8472,17
204843,9550,17
204844,11109,17
204847,9227,17
204851,6512,17
204857,7735,17
204857,8886,17
204857,9849,17
204862,9903,17
204865,8499,17
204872,8053,17
204874,8289,17
204877,10782,17
204879,10219,17
204879,8643,17
204881,10268,17
204889,9595,17
204892,7840,17
204892,10245,17
204903,7527,17
204908,9700,17
204913,9254,17
204916,8400,17
204919,8959,17
204930,9597,17
204932,10270,17
204935,6427,17
204938,10508,17
204945,10557,17
204956,10619,17
204960,9168,17
204965,10888,17
204973,9656,17
204976,8166,17
204990,8984,17
204991,9357,17
204992,12625,17
204993,9613,17
204994,11634,17
204999,8343,17
205001,11896,17
205004,9984,17
205008,9196,17
205013,10696,17
205017,8657,17
205023,9027,17
205026,10777,17
205028,10293,17
205032,9091,17
205040,7715,17
205047,9319,17
205048,6344,17
205050,8094,17
205055,9135,17
205058,8578,17
205065,12076,17
205067,10454,17
205068,10615,17
205073,10295,17
205075,10427,17
205084,9529,17
205089,7857,17
205090,11065,17
205094,10396,17
205096,6850,17
205097,10138,17
205100,9720,17
205100,9318,17
205104,11063,17
205106,9071,17
205112,9823,17
205116,9471,17
205119,7182,17
205120,9691,17
205121,8734,17
205122,8261,17
205122,9440,17
205123,9635,17
205126,8856,17
205133,9805,17
205134,10873,17
205137,9744,17
205140,10084,17
205142,10318,17
205144,9998,17
205150,8061,17
205162,6903,17
205163,10661,17
205176,8507,17
205179,8774,17
205185,12172,17
205190,8891,17
205190,8680,17
205209,7212,17
205220,8653,17
205220,10304,17
205221,8130,17
205223,5163,17
205224,8627,17
205228,9069,17
205228,10435,17
205232,9269,17
205239,10518,17
205241,7397,17
205249,9896,17
205252,11385,17
205266,9050,17
205269,9557,17
205273,8616,17
205277,11451,17
205282,10607,17
205283,10875,17
205289,6650,17
205291,10540,17
205293,9833,17
205298,10601,17
205299,7972,17
205301,8210,17
205301,8707,17
205303,9793,17
205304,8169,17
205304,7787,17
205308,7899,17
205313,10130,17
205314,10830,17
205314,10398,17
205317,9012,17
205319,8181,17
205325,9894,17
205326,8527,17
205331,7443,17
205334,9398,17
205334,8502,17
205341,9546,17
205346,9495,17
205348,10156,17
205351,12087,17
205366,9251,17
205366,5976,17
205367,11373,17
205378,11589,17
205384,10716,17
205387,9415,17
205392,10055,17
205393,7840,17
205395,9397,17
205402,8692,17
205405,11219,17
205406,8235,17
205419,9753,17
205421,9461,17
205421,13169,17
205422,8399,17
205425,9756,17
205430,7781,17
205433,9897,17
205438,10455,17
205440,8529,17
205442,10133,17
205450,8011,17
205452,9503,17
205455,12274,17
205456,7847,17
205456,9423,17
205460,8982,17
205463,10525,17
205464,10155,17
205470,8011,17
205473,10948,17
205476,10623,17
205480,8746,17
205492,8820,17
205494,11196,17
205496,7407,17
205498,7957,17
205499,11053,17
205502,9957,17
205503,8632,17
205505,9011,17
205508,9683,17
205513,10416,17
205515,11785,17
205530,10423,17
205531,7385,17
205531,5618,17
205538,8960,17
205538,9028,17
205540,7788,17
205546,11132,17
205547,8431,17
205548,6461,17
205560,10113,17
205562,10210,17
205566,9306,17
205578,9387,17
205582,10151,17
205589,12126,17
205592,11245,17
205593,7943,17
205594,7677,17
205595,10884,17
205601,9625,17
205603,6572,17
205603,10178,17
205605,8745,17
205609,8405,17
205625,6552,17
205634,11136,17
205642,8847,17
205650,9588,17
205657,12342,17
205666,8950,17
205678,11637,17
205681,7902,17
205684,8570,17
205685,9555,17
205685,10147,17
205685,8550,17
205687,9690,17
205693,11742,17
205701,7234,17
205701,8543,17
205703,9406,17
205703,8029,17
205704,8866,17
205716,10809,17
205718,7389,17
205720,11565,17
205725,7437,17
205725,12295,17
205730,9095,17
205731,9833,17
205733,8860,17
205735,11671,17
205735,8647,17
205737,14918,17
205738,7325,17
205743,7813,17
205755,9337,17
205756,6532,17
205757,8160,17
205759,10273,17
205765,10139,17
205772,10151,17
205775,12024,17
205777,13307,17
205783,10704,17
205785,8999,17
205786,10565,17
205788,9767,17
205790,8841,17
205799,9374,17
205803,11729,17
205817,13579,17
205819,7196,17
205819,7992,17
205830,8779,17
205842,9243,17
205844,7798,17
205850,8800,17
205851,10349,17
205851,10810,17
205858,10978,17
205859,9052,17
205865,7899,17
205868,8829,17
205870,8237,17
205883,9878,17
205884,9017,17
205884,10248,17
205898,9968,17
205904,10579,17
205910,12908,17
205911,9381,17
205914,8776,17
205918,10949,17
205924,5999,17
205925,11782,17
205935,8623,17
205942,11135,17
205946,8279,17
205953,7437,17
205955,9570,17
205957,11188,17
205960,11871,17
205963,9619,17
205972,9794,17
205972,8517,17
205974,6726,17
205976,8535,17
205978,11501,17
205981,9967,17
205981,7948,17
205982,9160,17
205988,11877,17
205991,9124,17
205992,6664,17
206004,10795,17
206007,10788,17
206017,6032,17
206036,10020,17
206053,6949,17
206055,9824,17
206057,8525,17
206058,8472,17
206060,5439,17
206061,9144,17
206062,6989,17
206063,9881,17
206071,10628,17
206072,10771,17
206073,8480,17
206075,10319,17
206077,10351,17
206078,10297,17
206081,9333,17
206082,10761,17
206091,8027,17
206092,8795,17
206101,9118,17
206104,8375,17
206114,8239,17
206115,8682,17
206117,12623,17
206118,12336,17
206118,9768,17
206128,9386,17
206133,8145,17
206138,9618,17
206138,8134,17
206139,9019,17
206146,10110,17
206147,8834,17
206148,8908,17
206151,8583,17
206156,12738,17
206158,10162,17
206161,9489,17
206169,12219,17
206171,9549,17
206172,10316,17
206185,10799,17
206185,10018,17
206193,11065,17
206203,10152,17
206206,8585,17
206206,7574,17
206216,9880,17
206222,5897,17
206222,8860,17
206226,11380,17
206230,7649,17
206240,9849,17
206241,9745,17
206242,11209,17
206242,8243,17
206255,13762,17
206256,6858,17
206257,10751,17
206264,10007,17
206277,8567,17
206278,8639,17
206285,7811,17
206290,8348,17
206297,9889,17
206302,8846,17
206317,9555,17
206328,7717,17
206329,9577,17
206331,11249,17
206337,10988,17
206340,9002,17
206348,9061,17
206358,8204,17
206358,11739,17
206362,7076,17
206363,10503,17
206365,10400,17
206367,9586,17
206367,8250,17
206367,8433,17
206371,9096,17
206376,8476,17
206376,9294,17
206379,8632,17
206383,9965,17
206386,8736,17
206389,7879,17
206390,11310,17
206397,9227,17
206398,9495,17
206399,7950,17
206400,12221,17
206403,10199,17
206408,9356,17
206410,9365,17
206412,8455,17
206423,11411,17
206425,8092,17
206426,9368,17
206427,8931,17
206428,9647,17
206431,9573,17
206442,6653,17
206450,10205,17
206451,8587,17
206453,9956,17
206461,6588,17
206466,9061,17
206471,11555,17
206479,9164,17
206482,7933,17
206486,8385,17
206488,7973,17
206491,8784,17
206496,9630,17
206503,8760,17
206509,9877,17
206512,10342,17
206515,8030,17
206520,7796,17
206521,10477,17
206525,9978,17
206525,9094,17
206533,10355,17
206536,10482,17
206538,8019,17
206540,9822,17
206550,9333,17
206556,9759,17
206559,8931,17
206559,10146,17
206566,7707,17
206579,9284,17
206614,6360,17
206615,10408,17
206620,11170,17
206621,11991,17
206621,10531,17
206622,6513,17
206632,8945,17
206634,10234,17
206639,9879,17
206641,8299,17
206642,6315,17
206645,9616,17
206660,11475,17
206664,7995,17
206668,9393,17
206670,12099,17
206670,7746,17
206673,9772,17
206681,11654,17
206682,12006,17
206694,6881,17
206704,8624,17
206706,10380,17
206710,10336,17
206712,11003,17
206714,9859,17
206729,9583,17
206730,9214,17
206738,9193,17
206740,9281,17
206744,11140,17
206753,9673,17
206756,9640,17
206764,8445,17
206773,6775,17
206774,9895,17
206777,8231,17
206778,6148,17
206783,11410,17
206792,7378,17
206797,9839,17
206809,8976,17
206810,9336,17
206826,8380,17
206827,9833,17
206828,7556,17
206837,9951,17
206843,10613,17
206844,7579,17
206846,10656,17
206851,10480,17
206857,10205,17
206868,10762,17
206873,12394,17
206880,8530,17
206884,9235,17
206884,8257,17
206895,9802,17
206897,8847,17
206907,7776,17
206908,10346,17
206930,7938,17
206932,9275,17
206937,8836,17
206939,8472,17
206946,10054,17
206946,8747,17
206947,9894,17
206951,8558,17
206952,8592,17
206955,9587,17
206969,5330,17
206971,9107,17
206979,11094,17
207001,8845,17
207003,12984,17
207005,12594,17
207013,8798,17
207018,13366,17
207024,7315,17
207028,8718,17
207037,9833,17
207037,9126,17
207037,11309,17
207050,9889,17
207052,7978,17
207061,10558,17
207075,11194,17
207094,9400,17
207098,12047,17
207119,9196,17
207121,9067,17
207125,8774,17
207126,9777,17
207132,8766,17
207137,11256,17
207139,9281,17
207151,9255,17
207159,8196,17
207168,10572,17
207185,9771,17
207198,10005,17
207219,12708,17
207229,9834,17
207231,9821,17
207234,10059,17
207237,8682,17
207243,9307,17
207272,8475,17
207276,10787,17
207286,7285,17
207288,11673,17
207309,9359,17
207364,11388,17
207389,7900,17
207391,6299,17
207394,9531,17
207403,9131,17
207417,9342,17
207431,10108,17
207435,11030,17
207439,6830,17
207442,8074,17
207447,10070,17
207453,10640,17
207478,12935,17
207481,9663,17
207483,12635,17
207488,9286,17
207543,11762,17
207560,10189,17
207576,8243,17
207611,6760,17
207622,8664,17
207625,8351,17
207636,8821,17
207637,11854,17
207653,8325,17
207702,10421,17
207733,11089,17
207734,11285,17
207757,8910,17
207796,12015,17
207796,7301,17
207813,8474,17
207824,10142,17
207827,7268,17
207862,6856,17
207867,8287,17
207873,10886,17
207874,11742,17
207892,9723,17
207897,6616,17
207918,7965,17
207936,10173,17
207939,9594,17
207956,9749,17
208010,11142,17
208022,8902,17
208034,8639,17
208034,10996,17
208036,7429,17
208054,8981,17
208057,11270,17
208067,8395,17
208080,10183,17
208083,7764,17
208103,9074,17
208112,10454,17
208118,8208,17
208144,9433,17
208158,8511,17
208178,9955,17
208188,8737,17
208202,10401,17
208217,7001,17
208238,12683,17
208246,6993,17
208256,7850,17
208282,8782,17
208330,8746,17
208390,7834,17
208402,8819,17
208407,8068,17
208471,9970,17
208492,8926,17
208510,10479,17
208536,10217,17
208549,10270,17
208574,9248,17
208602,8389,17
208644,9940,17
208658,9705,17
208673,7811,17
208674,9514,17
208772,12208,17
208945,11760,17
208979,8347,17
209017,9209,17
209224,10197,17
209225,10051,17
209232,11626,17
209243,8711,17
209691,8466,17
